sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct
no_c9d574a467241cb3,no,0,4,0.648384428159508,0.13,0.57,7,0.30157334520702045,0.14812926381139516,0.1767371725194118,0.6262721071829014,0.4495349346634896,0.6121915061041889,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.3254234194755554,0.24522042098976463,0.2921753525733948,0.20347948658337905,0.31899598240852356,0.236916344022689,0.3083386719226837,0.223390472302203,0.26941120624542236,0.1767371725194118,0.4339858889579773,0.398997412848794,0.5829105377197266,0.6262721071829014
no_cc897565e991fd55,no,0,4,0.648384428159508,0.13,0.57,7,0.1262707509315329,0.05508024357636205,0.08496974068384747,0.2581110533618081,0.17314131267796065,0.3792355677425125,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2089700996875763,0.11374783274608335,0.18251605331897736,0.09009247017934056,0.33524197340011597,0.2581110533618081,0.20531967282295227,0.11033749193344602,0.2011062502861023,0.10645890979470833,0.21572251617908478,0.12017775782149644,0.17639131844043732,0.08496974068384747
no_e89b26e1115b4818,no,0,4,0.648384428159508,0.13,0.57,7,0.015128809655559766,0.003808076044033289,0.009245641817367348,0.02075121359519097,0.011505571777823622,0.07842096528258817,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.05623738095164299,0.012745828100391255,0.053772054612636566,0.01185728435074258,0.04605574905872345,0.009245641817367348,0.06918592751026154,0.017830934011403527,0.0759289488196373,0.02075121359519097,0.06204557791352272,0.014940681993552675,0.07083961367607117,0.018530083720270017
no_f305c895d86e72b7,no,0,4,0.648384428159508,0.13,0.57,7,0.16128248894762306,0.011972142046412582,0.14739596087127468,0.18144025084078846,0.03404428996951378,0.4417904327965441,INDETERMINATE,1,INDETERMINATE,False,False,False,0.26251664757728577,0.1689508410898638,0.24715404212474823,0.15214399700099562,0.2735134959220886,0.18144025084078846,0.24836519360542297,0.15344138370963806,0.24786938726902008,0.15290969807546478,0.24268285930156708,0.14739596087127468,0.26584869623184204,0.17269529104533604
no_f6b9367846473d64,no,0,4,0.648384428159508,0.13,0.57,7,0.0852916079128383,0.02677129836399416,0.03387921972921574,0.1176529286394351,0.08377370891021937,0.2915067962993435,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.20924310386180878,0.11400474129711693,0.1512879729270935,0.06539114495154476,0.1022561714053154,0.03387921972921574,0.2130907028913498,0.1176529286394351,0.18806253373622894,0.09484726995384628,0.18041187524795532,0.08831737286039547,0.17392942309379578,0.08294857795831378
yes_00aa87e56bf59778,yes,1,4,0.648384428159508,0.13,0.57,7,0.14057612230125646,0.10742748208392534,0.03241644964337112,0.3595947961609131,0.32717834651754196,0.40600793728411594,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.25176510214805603,0.15710882456500833,0.29726970195770264,0.20967463263669564,0.4075270891189575,0.3595947961609131,0.10381949692964554,0.03474360426241814,0.09957089275121689,0.03241644964337112,0.21001143753528595,0.1147291622898613,0.1649540513753891,0.07576538655052764
yes_10e6d731d447b374,yes,1,4,0.648384428159508,0.13,0.57,7,0.05670041679473736,0.015309674414643249,0.032512279675391595,0.07720990616538562,0.04469762648999402,0.21779038097310477,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.16678862273693085,0.07720990616538562,0.0997483879327774,0.032512279675391595,0.10541927069425583,0.03563785837479478,0.14736199378967285,0.06253747770987671,0.14190997183322906,0.05866893029420447,0.15401361882686615,0.06740567306821461,0.1479077786207199,0.06293079227529377
yes_1a8bfe88bf24a2f6,yes,1,4,0.648384428159508,0.13,0.57,7,0.9452957850666465,0.023513160722449876,0.91701075391741,0.9767107049607217,0.059699951043311605,0.2121401853676988,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8846353888511658,0.9585834040724927,0.8260207772254944,0.91701075391741,0.839543342590332,0.927724018396224,0.8299860954284668,0.9202209503902539,0.85723477602005,0.9407314871795543,0.9172079563140869,0.9760891765498698,0.9185264110565186,0.9767107049607217
yes_1b188f3b3268a61f,yes,1,4,0.648384428159508,0.13,0.57,7,0.942859719168144,0.021123755371322925,0.8970903357596254,0.9727219292832366,0.07563159352361126,0.2190252993992338,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8635928630828857,0.9451239716323633,0.8764017224311829,0.9535151427111684,0.9103026390075684,0.9727219292832366,0.8647736310958862,0.9459231594522197,0.8572157025337219,0.9407180846481779,0.8028099536895752,0.8970903357596254,0.8633006811141968,0.9449254106902176
yes_27a43972bf6b6bb0,yes,1,4,0.648384428159508,0.13,0.57,7,0.884079025397139,0.03072692268879528,0.8413411761709434,0.9374661252990654,0.09612494912812197,0.35871825292464465,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7752614617347717,0.8709928798114108,0.8253983855247498,0.9165017336579067,0.7890079021453857,0.88434325605002,0.7622096538543701,0.8577241628612707,0.8526430130004883,0.9374661252990654,0.7468082904815674,0.8413411761709434,0.7846528887748718,0.8801838439293557
yes_2e56cee08cdc90d9,yes,1,4,0.648384428159508,0.13,0.57,7,0.981414608488494,0.006284789850652107,0.9714639535827312,0.990522921909169,0.01905896832643783,0.09248143976340102,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9312869310379028,0.9823669356349598,0.917974591255188,0.9764514117323798,0.9336374402046204,0.9833369565951952,0.9532280564308167,0.990522921909169,0.9469610452651978,0.9884019294979195,0.9078167676925659,0.9714639535827312,0.9199156761169434,0.9773581504671047
yes_2ecddc01c12b1157,yes,1,4,0.648384428159508,0.13,0.57,7,0.22979236874618073,0.04018531676959601,0.14180031903161977,0.26854261725356654,0.12674229822194677,0.5390253365876818,INDETERMINATE,1,INDETERMINATE,False,False,False,0.328320175409317,0.24899806112242462,0.23733209073543549,0.14180031903161977,0.3086090087890625,0.22372974417145897,0.32590141892433167,0.24584228846712256,0.3398674428462982,0.2642671722135377,0.3430570960044861,0.26854261725356654,0.30189698934555054,0.21536637896353494
yes_3ea514113ad745b5,yes,1,4,0.648384428159508,0.13,0.57,7,0.3777700041851407,0.07253383755882736,0.2697517101399477,0.4906429664516803,0.22089125631173262,0.6629618743796957,INDETERMINATE,1,INDETERMINATE,False,False,False,0.4008944034576416,0.349872143212828,0.3995130658149719,0.347856054101496,0.4325377643108368,0.3968182713306379,0.4939326345920563,0.4906429664516803,0.3439558446407318,0.2697517101399477,0.4771266579627991,0.4647564640442074,0.383479505777359,0.32469242001518717
yes_4b4dac686a5833b9,yes,1,4,0.648384428159508,0.13,0.57,7,0.9643173341095872,0.03808511822730976,0.8745094464246393,0.9969589453176642,0.12244949889302481,0.15397187536987814,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9163411259651184,0.9756767967964836,0.9556196331977844,0.9912868540109782,0.9771518111228943,0.9969589453176642,0.8956425786018372,0.9649567984242466,0.7788185477256775,0.8745094464246393,0.9114923477172852,0.9733154308211402,0.9118990898132324,0.9735170669719575
yes_6d6496cd067b1f66,yes,1,4,0.648384428159508,0.13,0.57,7,0.9463550061743442,0.02306402326989454,0.9116791730828371,0.9879603000495318,0.07628112696669476,0.20911095958256518,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8872103691101074,0.9601157466085044,0.9457159042358398,0.9879603000495318,0.8830503821372986,0.9576276733942806,0.863540530204773,0.9450884306315113,0.8195840120315552,0.9116791730828371,0.844836413860321,0.9317362056082238,0.8428963422775269,0.9302775138455198
yes_728b7c8bdd193b36,yes,1,4,0.648384428159508,0.13,0.57,7,0.8341584194086012,0.07657415799783847,0.726740464282558,0.9577268069202715,0.23098634263771345,0.44923083005065734,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7372049689292908,0.8307376579590517,0.8832140564918518,0.9577268069202715,0.7815535664558411,0.8771839940077698,0.7870631217956543,0.8824939050874278,0.7367067933082581,0.8301796077617715,0.6588723063468933,0.7340464998413577,0.6534447073936462,0.726740464282558
yes_72fca1cc64c1d654,yes,1,4,0.648384428159508,0.13,0.57,7,0.6315149250366117,0.17629841630764095,0.38932942410634597,0.824748542946776,0.43541911884043005,0.6581444865484737,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.4718819558620453,0.4566966402874153,0.7318942546844482,0.824748542946776,0.6564266681671143,0.7307631220876522,0.7120110988616943,0.8015549800332976,0.68546062707901,0.7687772370889281,0.4666924476623535,0.44873452870586683,0.42754894495010376,0.38932942410634597
yes_7d3a903c571970fb,yes,1,4,0.648384428159508,0.13,0.57,7,0.7404985345312863,0.11252602331382244,0.5756562447167819,0.9041027172155927,0.32844647249881076,0.5725348195346038,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6124711632728577,0.6695003892147596,0.5882053971290588,0.6341141491822726,0.8107295632362366,0.9041027172155927,0.7748234868049622,0.8705569232996864,0.6737955212593079,0.7537631312828063,0.691013514995575,0.7757961868071054,0.5492734909057617,0.5756562447167819
yes_8401fd725d100f99,yes,1,4,0.648384428159508,0.13,0.57,7,0.4363411603391665,0.29094612025521727,0.0766959865775255,0.8974242947569956,0.8207283081794701,0.6850202451608861,INDETERMINATE,3,GBM_NOT_SUSPECTED|GBM_SUSPECTED|INDETERMINATE,True,True,True,0.47646790742874146,0.46374348924297687,0.19708111882209778,0.10281171366807056,0.1661377102136612,0.0766959865775255,0.803181529045105,0.8974242947569956,0.6922863125801086,0.77739310741917,0.4667207896709442,0.4487779739342247,0.3570217192173004,0.2875415567752018
yes_a66911b8e185964e,yes,1,4,0.648384428159508,0.13,0.57,7,0.6669762288902333,0.11078977309375332,0.5469592866763091,0.8811568749776215,0.3341975883013124,0.6362993804642103,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6459000110626221,0.7164703327715135,0.6504984498023987,0.722745496290498,0.7856655716896057,0.8811568749776215,0.5436011552810669,0.5670114691419147,0.5304997563362122,0.5469592866763091,0.6114004850387573,0.6679599328569348,0.5432858467102051,0.5665302095168424
yes_b3c83703ca0184fa,yes,1,4,0.648384428159508,0.13,0.57,7,0.2234219324851556,0.10093001483626499,0.10893837588620245,0.3462715113869313,0.23733313550072885,0.5312049932810479,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.3944675922393799,0.34051882485598245,0.23142105340957642,0.135729307715097,0.2038075178861618,0.10893837588620245,0.2478758990764618,0.1529166759290282,0.24494154751300812,0.14978632522235744,0.3984259068965912,0.3462715113869313,0.38703688979148865,0.3297925064004903
yes_b8a8b00299f2da21,yes,1,4,0.648384428159508,0.13,0.57,7,0.6802186222560819,0.08565268778853519,0.5891174296271343,0.8275013604593612,0.23838393083222686,0.6267045564425153,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.5981111526489258,0.6486745415335463,0.7343255281448364,0.8275013604593612,0.6236293315887451,0.6854280469534597,0.6972432732582092,0.7835694145363964,0.5612130761146545,0.5937617403367647,0.5581419467926025,0.5891174296271343,0.5877747535705566,0.6334778223459102
yes_c18a91d081701485,yes,1,4,0.648384428159508,0.13,0.57,7,0.7432685518165734,0.10272214812495646,0.5852691010357349,0.8995153453136414,0.3142462442779065,0.5696102750825344,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.5556017756462097,0.5852691010357349,0.5853733420372009,0.6299245879550385,0.8055205345153809,0.8995153453136414,0.7168517112731934,0.8073115537361015,0.6961153149604797,0.7821700380874494,0.7139678001403809,0.8038903240929538,0.6302744746208191,0.6947989124950932
yes_c462139e87fd54e1,yes,1,4,0.648384428159508,0.13,0.57,7,0.8658702661653742,0.07882902590198555,0.7167509961461657,0.9364757024942498,0.21972470634808416,0.39416243166160647,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8393198251724243,0.927552337748138,0.8512715101242065,0.9364757024942498,0.7627772688865662,0.8583130571940791,0.8163744807243347,0.9089652028575881,0.8406451344490051,0.9285676249154609,0.6979682445526123,0.7844669418019379,0.6461049318313599,0.7167509961461657
yes_c54a901936d151f7,yes,1,4,0.648384428159508,0.13,0.57,7,0.9739656128402957,0.005987000587575318,0.966378831196856,0.982969253921549,0.01659042272469302,0.1206747314123066,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9320240616798401,0.9826735712308454,0.9327399730682373,0.982969253921549,0.9081423282623291,0.9716300765439814,0.9125134348869324,0.9738203884915686,0.9034661054611206,0.969204366627748,0.9070728421211243,0.9710828018695218,0.8982138633728027,0.966378831196856
yes_cab80a0ea5bbda93,yes,1,4,0.648384428159508,0.13,0.57,7,0.3521199503521853,0.09155173144942168,0.25344985341141074,0.5262218245447634,0.27277197113335266,0.6487491032418652,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3317129909992218,0.25344985341141074,0.4517641067504883,0.42592317494568765,0.38755592703819275,0.33053856199169307,0.4193528890609741,0.37709199687155975,0.3373831510543823,0.26095426448243314,0.35928329825401306,0.2906599762177491,0.5170108675956726,0.5262218245447634
yes_d192bd91e088d489,yes,1,4,0.648384428159508,0.13,0.57,7,0.8950455650285164,0.040521831412773955,0.8203474629119587,0.941276577495236,0.12092911458327726,0.3358345636813108,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8077918887138367,0.9015274383068551,0.8580121397972107,0.941276577495236,0.8069080710411072,0.90074666997588,0.847069263458252,0.933397953202392,0.824226975440979,0.9155399169203471,0.7572023272514343,0.852482936386947,0.7280405163764954,0.8203474629119587
yes_e85cd56865119207,yes,1,4,0.648384428159508,0.13,0.57,7,0.9288474502335523,0.01290755136634035,0.9139756437560692,0.9508212791942963,0.03684563543822705,0.2566100839347004,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8418676853179932,0.9294985034865844,0.863554835319519,0.945098146724034,0.8310049176216125,0.9210365792260935,0.8721860647201538,0.9508212791942963,0.8285675644874573,0.9190790768961944,0.8223345279693604,0.9139756437560692,0.8327475190162659,0.922422922351594
yes_f4a7b91418b53b36,yes,1,4,0.648384428159508,0.13,0.57,7,0.9382471080435334,0.02452415064511892,0.9029081806951054,0.9642190640456925,0.0613108833505871,0.23176367174395154,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8347487449645996,0.9240014286082635,0.8938446044921875,0.9639473598727347,0.894326388835907,0.9642190640456925,0.8166916966438293,0.9092350796828225,0.8093625903129578,0.9029081806951054,0.8907393217086792,0.9621748116553465,0.857965350151062,0.941243831744768
