sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct
no_fab9adae37e0a120,no,0,3,0.6128374685894065,0.13,0.57,7,0.8972975017024043,0.06336198021281299,0.7655328818762458,0.9595523170616816,0.19401943518543585,0.330980714607357,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8408086895942688,0.9379443351915625,0.7806704640388489,0.8881158919250738,0.6737387776374817,0.7655328818762458,0.8266448974609375,0.9274964740713173,0.8540180921554565,0.9469717262759466,0.7483289837837219,0.8554688855150031,0.8744096755981445,0.9595523170616816
yes_065946b4f95b37ca,yes,1,3,0.6128374685894065,0.13,0.57,7,0.5398701514740537,0.12509744294956457,0.40145336355714306,0.7364624664300334,0.3350091028728904,0.6899645447771451,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.47117459774017334,0.45305053932020184,0.5654211044311523,0.6057463062507071,0.46958988904953003,0.45047973273592434,0.6198227405548096,0.6894597297775933,0.6524418592453003,0.7364624664300334,0.4646265208721161,0.44243892224677245,0.4391098916530609,0.40145336355714306
yes_2760d25b58a26198,yes,1,3,0.6128374685894065,0.13,0.57,7,0.8093386525704718,0.1634032985817281,0.43345403702326857,0.9567030772961003,0.5232490402728317,0.48718050543475566,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.45906656980514526,0.43345403702326857,0.8081632256507874,0.9126681199422555,0.7230639457702637,0.8272143917724791,0.8695498108863831,0.9567030772961003,0.7809149026870728,0.8883472470038992,0.7716705203056335,0.8794357627235454,0.6752538084983826,0.7675479322317541
yes_29a0dca969e7ab80,yes,1,3,0.6128374685894065,0.13,0.57,7,0.16680221621944985,0.05758935963013865,0.09125845112024379,0.24190497696819396,0.15064652584795019,0.45077930132465427,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.24496795237064362,0.13743542546656867,0.3074837923049927,0.21001480073217813,0.3282758891582489,0.23715788446867445,0.21354395151138306,0.10647080540848101,0.19646692276000977,0.09125845112024379,0.2505880296230316,0.14337316937180902,0.33180734515190125,0.24190497696819396
yes_3b6e1cdd42dc80c6,yes,1,3,0.6128374685894065,0.13,0.57,7,0.933250225753989,0.025964951895541384,0.8854219809320941,0.9727704130849673,0.08734843215287313,0.24514929698082105,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.821773886680603,0.9237196187331194,0.777842104434967,0.8854219809320941,0.8213048577308655,0.9233509829785322,0.8712220788002014,0.9576940092843598,0.8994755744934082,0.9727704130849673,0.8281543254852295,0.9286477587505965,0.8453803062438965,0.9411468165142535
yes_41875c6939d7ee37,yes,1,3,0.6128374685894065,0.13,0.57,7,0.1177870965035254,0.030175985630869945,0.07197007512328192,0.17267763608209555,0.10070756095881363,0.3624926250548327,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.23612938821315765,0.12834078666883053,0.17265717685222626,0.07197007512328192,0.2041710615158081,0.09797934553872675,0.2025165855884552,0.09651630551141607,0.23015201091766357,0.12236027608387143,0.2768433392047882,0.17267763608209555,0.24230632185935974,0.13466525051645553
yes_46472abac1ff15e3,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9609349561555893,0.07236893429582991,0.7840072857009361,0.9950980409165167,0.21109075521558052,0.1649613386769194,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9455475807189941,0.990601282978128,0.6878429055213928,0.7840072857009361,0.915890097618103,0.9800867678734244,0.9528836011886597,0.9926558130523483,0.9628928303718567,0.9950980409165167,0.9478458166122437,0.9912686550016967,0.9535323977470398,0.9928268475660762
yes_47ef81df4154ea0c,yes,1,3,0.6128374685894065,0.13,0.57,7,0.8584030326313634,0.06255033301376896,0.7905825013230473,0.9769079184477624,0.18632541712471506,0.4078518864560333,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6929863095283508,0.7905825013230473,0.8239100575447083,0.9253875270454586,0.9084634780883789,0.9769079184477624,0.7078983783721924,0.8091392120744848,0.7421252727508545,0.8487506993937839,0.7225328683853149,0.8265953218134059,0.7267283201217651,0.831458048321601
yes_58b1e2bdfe9808ed,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9249305210883791,0.01906047272182211,0.8884859707075768,0.9504721216336885,0.061986150926111705,0.2665589807467116,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8460466265678406,0.9416066688221,0.781061589717865,0.8884859707075768,0.8173966407775879,0.9202454129642886,0.8594321012496948,0.9504721216336885,0.8397455811500549,0.9371877431858354,0.8107826113700867,0.9148519568752234,0.8191721439361572,0.9216637734299411
yes_66147a7d68e48060,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9260627132829816,0.04282574815822192,0.8231677637509945,0.955434414079698,0.13226665032870344,0.263706427600824,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8411585688591003,0.9381923572335343,0.8275204300880432,0.9281653683211712,0.8443846106529236,0.9404563720403273,0.861534833908081,0.9518003774925367,0.8513774275779724,0.945222340062609,0.7196081280708313,0.8231677637509945,0.8674355149269104,0.955434414079698
yes_72814f8ef18fc32e,yes,1,3,0.6128374685894065,0.13,0.57,7,0.7598557211878039,0.05866597526621765,0.644565611137183,0.839777784583853,0.19521217344666997,0.5512461782628972,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6654382944107056,0.75436583876221,0.590197741985321,0.644565611137183,0.6825665235519409,0.7771712805055496,0.7128609418869019,0.8151437751663312,0.7340388298034668,0.839777784583853,0.6462985873222351,0.7278289270068254,0.6697080731391907,0.7601368311526746
yes_76b82eab2be11768,yes,1,3,0.6128374685894065,0.13,0.57,7,0.39162062373611345,0.13595554766144383,0.26486679853278267,0.6906974996435685,0.42583070111078586,0.6694674943840813,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.4012661576271057,0.34231037668529213,0.43022042512893677,0.3873549296150814,0.6206581592559814,0.6906974996435685,0.3541180193424225,0.2727604055935705,0.3485089838504791,0.26486679853278267,0.4705749452114105,0.45207755969982444,0.3940148651599884,0.33127679638267415
yes_7c56acddf6dd78be,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9640626665553318,0.037946818866633245,0.8741169707249465,0.9938955349070376,0.1197785641820911,0.1548105117466629,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9577484130859375,0.9938955349070376,0.766310453414917,0.8741169707249465,0.8971564769744873,0.9716512643790843,0.8957027196884155,0.9709389252343507,0.8854411244392395,0.965674297513043,0.9416805505752563,0.9894299018357195,0.9224966764450073,0.9827317712931404
yes_8f1834021d381e2c,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9921509666102993,0.005542693472498849,0.9822081900411895,0.9981703947899468,0.015962204748757314,0.04586527768875968,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.97484290599823,0.9974460248863831,0.9794069528579712,0.9981703947899468,0.9672061800956726,0.9960186126692417,0.951164722442627,0.9921942634428056,0.953816831111908,0.9929012786166775,0.9211540222167969,0.9822081900411895,0.9316705465316772,0.9861180018258505
yes_91d3a5eb7904a869,yes,1,3,0.6128374685894065,0.13,0.57,7,0.6740848877326319,0.12195151457398602,0.5346724941232497,0.9225801805555168,0.38790768643226714,0.6312479647647342,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6216416358947754,0.6921524906578309,0.8203276991844177,0.9225801805555168,0.5951064229011536,0.6521298828925,0.5212699174880981,0.5346724941232497,0.6585164666175842,0.7448928357939578,0.5709187984466553,0.6144437441217886,0.5354732871055603,0.5577225859835787
yes_a52bf95251106e51,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9771772463499347,0.007879535163299674,0.9657534893600643,0.9876956780931447,0.021942188733080403,0.10883025694424256,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9211220741271973,0.982195644733299,0.9302626252174377,0.9856200344486228,0.8937526941299438,0.9699703622285498,0.9119433760643005,0.978424488316049,0.8855897188186646,0.9657534893600643,0.8949786424636841,0.9705810272698144,0.9362881183624268,0.9876956780931447
yes_a710082857d3c289,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9510929220523281,0.01910609874693658,0.922278998417419,0.9821733996650821,0.0598944012476631,0.19528453984036095,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8406115174293518,0.9378043502487019,0.8660559058189392,0.9545970770455899,0.9210654497146606,0.9821733996650821,0.867952823638916,0.9557464509619272,0.8918761610984802,0.9690241799417478,0.8381252884864807,0.9360259980858284,0.8199471831321716,0.922278998417419
yes_a811436248b91154,yes,1,3,0.6128374685894065,0.13,0.57,7,0.6147764015476332,0.1500707619435869,0.2659606861984649,0.7274484603890004,0.46148777419053544,0.6665635238150366,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6416969299316406,0.7212927864421151,0.34929007291793823,0.2659606861984649,0.6460295915603638,0.7274484603890004,0.5477162599563599,0.5774698617017925,0.6128498315811157,0.67906462119226,0.6201885938644409,0.690001989168256,0.5886663198471069,0.642196405741544
yes_abaeb9ec13519757,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9013620348465701,0.047172537465441124,0.82777532709963,0.9507596717272055,0.12298434462757557,0.3220799287416506,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8289549350738525,0.9292547412057881,0.724507212638855,0.8288916334595294,0.8161699771881104,0.9192582008273902,0.7235459089279175,0.82777532709963,0.833999514579773,0.9330208418632002,0.8598849773406982,0.9507596717272055,0.8178063631057739,0.9205738277432467
yes_ade22fa7958f1d0a,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9781347469888189,0.004989499160542106,0.9724514273287342,0.9877022161417094,0.015250788812975147,0.10521217190191426,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9100133776664734,0.9775892674967996,0.9363077878952026,0.9877022161417094,0.898922860622406,0.9725056046296823,0.9068591594696045,0.9761926867986278,0.898810088634491,0.9724514273287342,0.9122609496116638,0.9785605148874705,0.9204770922660828,0.9819415116387086
yes_b26bd519d43545c0,yes,1,3,0.6128374685894065,0.13,0.57,7,0.05132039593147293,0.008952479427917081,0.03405092575811639,0.06498062619320548,0.030929700435089087,0.20238486758637447,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1441887617111206,0.05185608335587454,0.1505262404680252,0.05605592442328801,0.11404258757829666,0.03405092575811639,0.1464461386203766,0.053333817591268214,0.16326706111431122,0.06498062619320548,0.13305698335170746,0.04486363915475913,0.1476072371006012,0.05410175504379882
yes_bb935cc3d5fcee46,yes,1,3,0.6128374685894065,0.13,0.57,7,0.2988450255582018,0.04531873592201803,0.2337502236925871,0.3704247453851279,0.13667452169254077,0.6098825162370923,INDETERMINATE,1,INDETERMINATE,False,False,False,0.4076458513736725,0.35210571328978685,0.37258198857307434,0.2993493305880117,0.3257228434085846,0.2337502236925871,0.41944649815559387,0.3704247453851279,0.3589266538619995,0.2795974120923619,0.3732570707798004,0.30033825420053134,0.34238362312316895,0.256349499659006
yes_dcc31f03c9b97631,yes,1,3,0.6128374685894065,0.13,0.57,7,0.965861047895898,0.010969575075551206,0.9519813947547782,0.9800411835240581,0.028059788769279947,0.14884750911310743,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.9157798886299133,0.9800411835240581,0.8999590873718262,0.9730010816714141,0.9154155254364014,0.9798901356014617,0.8681248426437378,0.9558499775051703,0.8682952523231506,0.9559524203181493,0.8829084038734436,0.9643111418962541,0.861823558807373,0.9519813947547782
yes_ded0746adccbdec2,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9827945106584378,0.011601961795466322,0.9622278238437256,0.9969001503894279,0.03467232654570229,0.08695438017209775,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.946263313293457,0.9908114298041286,0.9453608989715576,0.9905461283448972,0.8945983052253723,0.9703922075441835,0.9157345294952393,0.9800224082835286,0.9392459988594055,0.988661426399173,0.971752405166626,0.9969001503894279,0.8791250586509705,0.9622278238437256
yes_e720f125defd3a59,yes,1,3,0.6128374685894065,0.13,0.57,7,0.8767414735542202,0.05465600701483752,0.7921463312464011,0.9641743518517943,0.17202802060539324,0.3733674907014354,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7264120578765869,0.8310937133605643,0.8826568126678467,0.9641743518517943,0.7720203995704651,0.8797790848769029,0.8399004340171814,0.9372982274521572,0.7508546710014343,0.8581625009072643,0.7667288184165955,0.8745361051844573,0.6942198872566223,0.7921463312464011
yes_feb7111720d9d553,yes,1,3,0.6128374685894065,0.13,0.57,7,0.9278377591324839,0.02346288376645268,0.8780594999807558,0.955464264834362,0.07740476485360615,0.2591964205240501,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8436442017555237,0.939940404335119,0.8431090712547302,0.939566136373678,0.7702727913856506,0.8780594999807558,0.80861896276474,0.9130500266794565,0.8311960697174072,0.9309403456636683,0.8674849271774292,0.955464264834362,0.8406668305397034,0.937843636060347
