sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct,above_std_q95,above_range_q95,above_entropy_q95,engineering_uncertainty_candidate
no_111aeacdd05f0a5d,no,0,1,0.6917205930197166,0.13,0.57,7,0.13121927623433244,0.013469873573050661,0.10497153404196105,0.14787410553230892,0.042902571490347874,0.3886979453089175,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.18505428731441498,0.10497153404196105,0.22787530720233917,0.1462625712479058,0.22944268584251404,0.14787410553230892,0.204351007938385,0.12291323274114455,0.21567286550998688,0.13395276217320481,0.21226002275943756,0.13058586513864326,0.21367210149765015,0.13197486276515874,False,False,False,True
no_3163618e3155c4d9,no,0,1,0.6917205930197166,0.13,0.57,7,0.17116673765407123,0.038702468660003146,0.12588511970148578,0.2561191159769315,0.1302339962754457,0.4577314090035449,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.25342780351638794,0.17337108148249566,0.22638867795467377,0.14474039518698276,0.20743684470653534,0.12588511970148578,0.25480207800865173,0.17487843181983437,0.3235425353050232,0.2561191159769315,0.23052522540092468,0.14899113081160195,0.2541675865650177,0.17418188859916633,False,False,False,True
no_3b098b0d2bee33d7,no,0,1,0.6917205930197166,0.13,0.57,7,0.11794047204665392,0.018621950522966446,0.09459193594372298,0.15481643725593863,0.060224501312215656,0.36280134195018987,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.19651180505752563,0.11548989584536783,0.17329281568527222,0.09459193594372298,0.1917157918214798,0.11103871563929159,0.23612067103385925,0.15481643725593863,0.21252146363258362,0.13084259817077146,0.18010900914669037,0.10055516217901345,0.19944757223129272,0.11824855929247159,False,False,False,True
no_4e5a4979e0026611,no,0,1,0.6917205930197166,0.13,0.57,7,0.222063395275847,0.08177489089961947,0.03903837503172702,0.29990296449526177,0.26086458946353475,0.5295071535532021,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2877955138683319,0.21249630639159392,0.0983361229300499,0.03903837503172702,0.2890550494194031,0.21398476492325602,0.34734538197517395,0.2866264358767842,0.29944127798080444,0.226398208473454,0.3391464650630951,0.2759967117388521,0.35745829343795776,0.29990296449526177,False,False,False,True
no_85d9aedf6609d558,no,0,1,0.6917205930197166,0.13,0.57,7,0.20256841645656257,0.06793483570824811,0.09657173542610854,0.2884845328131863,0.19191279738707778,0.5039424556318312,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.3333572447299957,0.26856668258920485,0.19631628692150116,0.11530708615267876,0.1755741983652115,0.09657173542610854,0.27966567873954773,0.2029790005524923,0.313852995634079,0.2440216170489205,0.2788633108139038,0.20204826061334635,0.3487689793109894,0.2884845328131863,False,False,False,True
no_958591875ea6906d,no,0,1,0.6917205930197166,0.13,0.57,7,0.09940523574111025,0.03466643532268287,0.06838942931742298,0.17772344715699337,0.10933401783957039,0.3237741740229757,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.14894303679466248,0.07448994457260544,0.2573838233947754,0.17772344715699337,0.18181832134723663,0.10207315436558022,0.16301269829273224,0.08587386383634514,0.1889055222272873,0.10846272989387126,0.14105387032032013,0.06838942931742298,0.15439365804195404,0.07882408104495331,False,False,False,True
no_c9687992fb9b08ab,no,0,1,0.6917205930197166,0.13,0.57,7,0.14126811634854072,0.029172858882799642,0.11132198908762832,0.20212035355966057,0.09079836447203225,0.4072588225154563,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.23124870657920837,0.1497394713303823,0.27892550826072693,0.20212035355966057,0.208807572722435,0.12721416847050998,0.1950674057006836,0.11414208055242052,0.19202324748039246,0.11132198908762832,0.23669111728668213,0.15541514665106348,0.21056237816810608,0.12892360478811982,False,False,False,True
no_d7c5a293e3a86973,no,0,1,0.6917205930197166,0.13,0.57,7,0.11570322614982799,0.02258224251214595,0.07393576141950764,0.13719183638539895,0.0632560749658913,0.35827563549445707,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.21604202687740326,0.13431896187892392,0.16910821199417114,0.0910028970724452,0.1482371687889099,0.07393576141950764,0.2189246118068695,0.13719183638539895,0.20552825927734375,0.12404371713134763,0.21578435599803925,0.13406331699611002,0.1963794082403183,0.11536609216506258,False,False,False,True
no_e5c87d653a311de0,no,0,1,0.6917205930197166,0.13,0.57,7,0.12968781323045855,0.015388996327536429,0.1130387515414605,0.15341765791628437,0.04037890637482387,0.3857928209599867,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20229056477546692,0.12094446019466494,0.23478460311889648,0.15341765791628437,0.23396794497966766,0.15256507875384487,0.19387999176979065,0.1130387515414605,0.20942431688308716,0.12781394632845866,0.20516850054264069,0.12369781803327089,0.19741618633270264,0.11633697984522577,False,False,False,True
no_f215d878500f122a,no,0,1,0.6917205930197166,0.13,0.57,7,0.1251147719053084,0.03173603969464757,0.09602358222326353,0.19407820452922533,0.0980546223059618,0.3769934368700373,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.1828422248363495,0.10298676410744795,0.17585402727127075,0.09681569086222862,0.20553627610206604,0.12405142943639856,0.2719363868236542,0.19407820452922533,0.21932217478752136,0.13758992142372914,0.2057507336139679,0.12425781075486549,0.1749444156885147,0.09602358222326353,False,False,False,True
yes_0ec537e621f0f4d0,yes,1,1,0.6917205930197166,0.13,0.57,7,0.4076869094657731,0.17292654528178944,0.12278844912747099,0.6189199824654213,0.49613153333795035,0.6760055963847424,INDETERMINATE,3,GBM_NOT_SUSPECTED|GBM_SUSPECTED|INDETERMINATE,True,True,True,0.4918994903564453,0.48829044950711975,0.254337877035141,0.17436873014490795,0.20422080159187317,0.12278844912747099,0.5830876231193542,0.6189199824654213,0.5140329003334045,0.5202811441926741,0.4465349018573761,0.42302731915032665,0.504241943359375,0.5061322916724912,True,True,False,True
yes_4701c1a80ad7fb1a,yes,1,1,0.6917205930197166,0.13,0.57,7,0.607694068216384,0.043940586658860505,0.5664597318160617,0.7007333810559199,0.13427364923985818,0.669768390667433,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5461137890815735,0.5664597318160617,0.5465651154518127,0.5671061130179053,0.5553929805755615,0.5797239282477649,0.5656749606132507,0.5943516165236807,0.5908316969871521,0.6297503598918803,0.6430233716964722,0.7007333810559199,0.5808175802230835,0.6157333469614759,False,False,False,True
yes_599db29f5d7660df,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7263803432031363,0.22013333398140553,0.3017934741574944,0.8736127179812097,0.5718192438237153,0.5868258886057123,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.7724663615226746,0.8540878137119026,0.47929009795188904,0.470078961480169,0.35888752341270447,0.3017934741574944,0.7920445799827576,0.8736127179812097,0.7900369763374329,0.8716612607189742,0.7658455967903137,0.8472404229719978,0.7844688892364502,0.8661877514002064,True,True,False,True
yes_6d94988b43d92df8,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7049833506721155,0.10382346761118659,0.48793144747431444,0.8142355295335683,0.3263040820592538,0.6065826024809933,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6166807413101196,0.6653865246811493,0.7081692218780518,0.782721974259751,0.49165108799934387,0.48793144747431444,0.695305585861206,0.7672305636514105,0.612162709236145,0.6592203205200443,0.7354016900062561,0.8142355295335683,0.687908947467804,0.7581570945845699,False,False,False,True
yes_7a2b0e735ffe47bf,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7451256831262935,0.09886080922686655,0.5519193466944314,0.8795987884517938,0.3276794417573624,0.5676270432169539,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6169307231903076,0.6657268685769148,0.6900274157524109,0.7607678989496569,0.7982802987098694,0.8795987884517938,0.737872302532196,0.8170041494003308,0.6994144916534424,0.7722192507232447,0.6964662075042725,0.7686434790876826,0.535981297492981,0.5519193466944314,False,False,False,True
yes_80b55144133cf5dd,yes,1,1,0.6917205930197166,0.13,0.57,7,0.4356987876073643,0.08892558200683429,0.35130205148856125,0.5971000164982382,0.24579796500967693,0.6848549428601948,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5676133632659912,0.5971000164982382,0.5325191617012024,0.5469398121692521,0.4380393624305725,0.41092330428086676,0.4245784878730774,0.39186192346901144,0.3955010175704956,0.35130205148856125,0.41861268877983093,0.38346638846293823,0.4077678322792053,0.36829801688268193,False,False,True,True
yes_8982b5de68ff551f,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7206674833046207,0.22624640793116355,0.2930888662415706,0.8861590178287687,0.5930701515871981,0.5923217995593849,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.805256187915802,0.8861590178287687,0.4625413715839386,0.44595744998770237,0.35228484869003296,0.2930888662415706,0.7576914429664612,0.838641838422642,0.7661641836166382,0.8475726893412825,0.7833619713783264,0.8650889931890858,0.7864683270454407,0.8681635281212935,True,True,False,True
yes_a4bb0592d8506207,yes,1,1,0.6917205930197166,0.13,0.57,7,0.21048100221647825,0.0918498238915188,0.11520067980920407,0.4144050605372595,0.29920438072805544,0.5145932657717963,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.3124013841152191,0.24222616392774593,0.19620242714881897,0.11520067980920407,0.2576535642147064,0.17802168980421154,0.281261146068573,0.20483433408838178,0.4404869079589844,0.4144050605372595,0.2616296410560608,0.18243959738980325,0.21797168254852295,0.1362394899587419,False,False,False,True
yes_e1bc386b0834dc6d,yes,1,1,0.6917205930197166,0.13,0.57,7,0.5755919376372013,0.15143129526868113,0.28122391367415567,0.7267892699218423,0.4455653562476867,0.6816749603078754,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6630184650421143,0.7267892699218423,0.34319019317626953,0.28122391367415567,0.5883777737617493,0.6263254417326264,0.633734405040741,0.6883935039909957,0.452772855758667,0.43194595688950277,0.5528509616851807,0.5760957318387495,0.6412357687950134,0.6983697454125373,True,True,False,True
yes_f81cb097ee26c6ff,yes,1,1,0.6917205930197166,0.13,0.57,7,0.6230957914443226,0.06394635859103623,0.511873740338302,0.7020451470092264,0.19017140667092436,0.6625282264048571,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.644017219543457,0.7020451470092264,0.5716826319694519,0.6028593292169133,0.6116703748703003,0.658546687423513,0.6387393474578857,0.6950599403184122,0.5870884656906128,0.6245233315575834,0.5082141160964966,0.511873740338302,0.5463250875473022,0.5667623642463077,False,False,False,True
no_0223943a2b28b7ae,no,0,2,0.6625711767646172,0.13,0.57,7,0.15913382928945827,0.05931826187985385,0.07203694928450792,0.23671952563379564,0.16468257634928773,0.43823077560619694,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20147843658924103,0.11121526274131482,0.1553281992673874,0.07203694928450792,0.2988889515399933,0.21639555232890678,0.300896555185318,0.2188527207997744,0.3152463138103485,0.23671952563379564,0.22783611714839935,0.1367945887759506,0.21279679238796234,0.12192220546195777,False,False,False,True
no_1db0e714ae03db2f,no,0,2,0.6625711767646172,0.13,0.57,7,0.1350467590854854,0.017910094675641572,0.1043128445048026,0.1518273466955735,0.047514502190770885,0.3958690039205758,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.21119298040866852,0.12037942658945851,0.2423482984304428,0.1518273466955735,0.19393233954906464,0.1043128445048026,0.23729872703552246,0.14652186833874806,0.24087952077388763,0.1502759752901199,0.2120419591665268,0.12119505026502653,0.2413903772830963,0.1508148019146688,False,False,False,True
no_5e984e1fb53f9917,no,0,2,0.6625711767646172,0.13,0.57,7,0.1076204522688822,0.02927444449924285,0.07345630560875546,0.1609667811443947,0.08751047553563923,0.34151121536986634,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.16447365283966064,0.07921675613498419,0.21568700671195984,0.12472361443608423,0.1944848895072937,0.1048117955970795,0.21688346564769745,0.12589125927791453,0.25087714195251465,0.1609667811443947,0.1707054227590561,0.08427665368296282,0.15716621279716492,0.07345630560875546,False,False,False,True
no_91eb18f61d813028,no,0,2,0.6625711767646172,0.13,0.57,7,0.11862883125481552,0.015907847248448407,0.08342431884298926,0.13566828678985796,0.0522439679468687,0.3641841018431238,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20524533092975616,0.11473177707699088,0.16966722905635834,0.08342431884298926,0.2267223447561264,0.13566828678985796,0.20945698022842407,0.1187189775007229,0.21013103425502777,0.11936252352763028,0.21981637179851532,0.1287731426294435,0.22077669203281403,0.12972279241607385,False,False,False,True
no_9c54a8ba366d8a98,no,0,2,0.6625711767646172,0.13,0.57,7,0.11781885140455481,0.06597223209622814,0.03882210388193363,0.2532349086415658,0.21441280475963215,0.3625565604329912,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.24899128079414368,0.15892677706742053,0.20336772501468658,0.11297309616931189,0.10656643658876419,0.03882210388193363,0.32815834879875183,0.2532349086415658,0.1367047280073166,0.058332793129273926,0.183036670088768,0.09468466069033055,0.1977243572473526,0.10775762025204728,False,False,False,True
no_b85ca032439975a9,no,0,2,0.6625711767646172,0.13,0.57,7,0.16129597587754604,0.04073220263747206,0.11265879741483409,0.23026171402890544,0.11760291661407135,0.4418126682485876,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.29380089044570923,0.210216032097032,0.3101082146167755,0.23026171402890544,0.24498265981674194,0.15462652169086288,0.24668638408184052,0.1564481910123935,0.23672789335250854,0.1459270959554546,0.20968182384967804,0.1189334789433397,0.20303085446357727,0.11265879741483409,False,False,False,True
no_bbff47f934ea4633,no,0,2,0.6625711767646172,0.13,0.57,7,0.4769247308500914,0.09780142517777081,0.29212149458046727,0.6280062480202847,0.33588475343981744,0.6920818661152068,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5440647602081299,0.5662862027104474,0.4760253429412842,0.46385113789915094,0.5858827829360962,0.6280062480202847,0.4937450587749481,0.4905602228201912,0.35745128989219666,0.29212149458046727,0.46956080198287964,0.45413142053139416,0.46248579025268555,0.4435163893887048,False,False,True,True
yes_3823fa4265917a74,yes,1,2,0.6625711767646172,0.13,0.57,7,0.4792803319050332,0.09912255783104985,0.3528744011212483,0.6407496680485468,0.28787526692729853,0.6922883253624266,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5427287220954895,0.564289095462072,0.42793911695480347,0.3921966520431596,0.40087950229644775,0.3528744011212483,0.45761966705322266,0.43623186942610837,0.4424004554748535,0.41355604097032483,0.5946872234344482,0.6407496680485468,0.5365673899650574,0.5550645962637729,False,False,True,True
yes_3aca2acadb402b7f,yes,1,2,0.6625711767646172,0.13,0.57,7,0.20418295278343063,0.055415365209608554,0.12807789476813677,0.2769140287422975,0.1488361339741607,0.5061468316729681,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.27621567249298096,0.18940225357355878,0.33295267820358276,0.25946836931552963,0.24582359194755554,0.15552455779971583,0.33217260241508484,0.2584504960137204,0.34616267681121826,0.2769140287422975,0.25131601095199585,0.16144306927105553,0.2191113978624344,0.12807789476813677,False,False,False,True
yes_8d6c1b4cd984419b,yes,1,2,0.6625711767646172,0.13,0.57,7,0.4434423053584594,0.11648683644224164,0.2154815643681694,0.6002609380953299,0.3847793737271605,0.6867359217430502,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.49944356083869934,0.49916018250225874,0.39836278557777405,0.3492676320210481,0.2981399595737457,0.2154815643681694,0.4743126332759857,0.46127433327297773,0.4723401367664337,0.45830811574542146,0.5669382214546204,0.6002609380953299,0.5134831070899963,0.5203433715040106,False,False,True,True
yes_d6321c1d40a6e6c1,yes,1,2,0.6625711767646172,0.13,0.57,7,0.7178150005602406,0.10223302753980203,0.5659613473342061,0.8855026663652118,0.3195413190310057,0.595005143435075,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6487060785293579,0.7162064928328848,0.543847382068634,0.5659613473342061,0.6424245238304138,0.7077097411232391,0.7267749309539795,0.8140512529626,0.6584352850914001,0.7292022655762721,0.7950042486190796,0.8855026663652118,0.5708827972412109,0.6060712377272709,False,False,False,True
yes_fa097654f17421e0,yes,1,2,0.6625711767646172,0.13,0.57,7,0.7074522518120235,0.11124842488732743,0.5486382296936094,0.8855730613670136,0.3369348316734042,0.6044171602722117,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5837001204490662,0.6248313092162867,0.795079231262207,0.8855730613670136,0.7521763443946838,0.842330862494074,0.6104210019111633,0.6632446309168579,0.6574997305870056,0.7279615233704956,0.5322835445404053,0.5486382296936094,0.6078438758850098,0.6595861456258278,False,False,False,True
yes_fbaf145857c5f1ba,yes,1,2,0.6625711767646172,0.13,0.57,7,0.7400771000522057,0.1590168136590918,0.4638423477349523,0.9089445840231626,0.4451022362882103,0.5729762574521478,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.7349514365196228,0.8233619647282774,0.4760195016860962,0.4638423477349523,0.5295804738998413,0.5445784869510664,0.7316595911979675,0.8196367954019516,0.6638041138648987,0.7362847903128922,0.7932926416397095,0.8838907312131382,0.8211934566497803,0.9089445840231626,True,True,False,True
no_0e26eb1cc143b940,no,0,3,0.6128374685894065,0.13,0.57,7,0.18394175973540586,0.05966801731203291,0.11131627770898518,0.29079639525914264,0.17948011755015747,0.4773182270072476,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.25170883536338806,0.14457163128600056,0.3667101562023163,0.29079639525914264,0.33993855118751526,0.2529803154401003,0.2725584805011749,0.16772168161740614,0.27979227900505066,0.17612705295061043,0.2187291532754898,0.11131627770898518,0.25124862790107727,0.14407896388559596,False,False,False,True
no_79d7586597473b15,no,0,3,0.6128374685894065,0.13,0.57,7,0.1464185927332087,0.01246540049800208,0.12225830123968623,0.1599168850488195,0.037658583809133284,0.4164461412477165,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2547594904899597,0.1478576422796945,0.26568955183029175,0.1599168850488195,0.26239868998527527,0.15623926176486178,0.2435457557439804,0.13595186965039446,0.263131320476532,0.1570545230699407,0.23004887998104095,0.12225830123968623,0.2527151107788086,0.14565166607906355,False,False,False,True
no_93572395500b0834,no,0,3,0.6128374685894065,0.13,0.57,7,0.385019800700999,0.20216993077251583,0.22316480436190475,0.8063143409484399,0.5831495365865351,0.6664681739836207,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.34176376461982727,0.255493692852973,0.5399538278579712,0.564964794314336,0.7055880427360535,0.8063143409484399,0.3403817415237427,0.2535896940906063,0.3176910877227783,0.22316480436190475,0.3742917478084564,0.3018561506250243,0.36599111557006836,0.28975512771370837,True,True,False,True
no_97b98afb01833015,no,0,3,0.6128374685894065,0.13,0.57,7,0.12077787344752282,0.023818418728028194,0.09255827290225589,0.16825992153145064,0.07570164862919475,0.36847199012689086,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.21432356536388397,0.10719262417839552,0.23236657679080963,0.12455993361920184,0.19797804951667786,0.09255827290225589,0.20927192270755768,0.1025577514723547,0.24589645862579346,0.1384081460282633,0.27302664518356323,0.16825992153145064,0.2193552553653717,0.11190846440073801,False,False,False,True
no_9f1843e9d1a4ed47,no,0,3,0.6128374685894065,0.13,0.57,7,0.11711728421670566,0.03006159530980055,0.06898816774281236,0.1637551216351354,0.09476695389232304,0.3611417590661615,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.24562446773052216,0.13812286363541618,0.18613940477371216,0.08261654219729037,0.2217072993516922,0.1141467554340777,0.2690865993499756,0.1637551216351354,0.16870829463005066,0.06898816774281236,0.2379072606563568,0.13014613082996482,0.2298334389925003,0.12204540804224276,False,False,False,True
no_bfcce139b2b99288,no,0,3,0.6128374685894065,0.13,0.57,7,0.6229751269800097,0.06666340885366255,0.514766753350282,0.7252077937888937,0.21044104043861167,0.6625888545436847,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6053126454353333,0.6677045895634619,0.5090512633323669,0.514766753350282,0.6444482803344727,0.7252077937888937,0.6123446822166443,0.678307203824397,0.5708585977554321,0.6143487439094775,0.5438989400863647,0.5713273452442524,0.555009663105011,0.5891634591793028,False,False,False,True
